Time 	 Roll 	 Pitch
62121; 3.131424; -0.478430 
62131; 3.124797; -0.472953 
62141; 3.137047; -0.482552 
62151; 3.124702; -0.477011 
62161; 3.121164; -0.477538 
62171; 3.121048; -0.479864 
62181; 3.114419; -0.474758 
62191; 3.124683; -0.475691 
62201; 3.125793; -0.475266 
62211; 3.125721; -0.478896 
62221; 3.131366; -0.479856 
62231; 3.123516; -0.476602 
62241; 3.123413; -0.479809 
62251; 3.125916; -0.472072 
62261; 3.126871; -0.476654 
62271; 3.123597; -0.472986 
62281; 3.123516; -0.474817 
62291; 3.124451; -0.478559 
62301; 3.132594; -0.473035 
62311; 3.126854; -0.478904 
62321; 3.125775; -0.481955 
62331; 3.120078; -0.478390 
62341; 3.121118; -0.473073 
62351; 3.123495; -0.468096 
62361; 3.119981; -0.476662 
62371; 3.128019; -0.474411 
62381; 3.126804; -0.479403 
62391; 3.131424; -0.477539 
62401; 3.125739; -0.477541 
62411; 3.124529; -0.480283 
62421; 3.122408; -0.475242 
62431; 3.124664; -0.476150 
62441; 3.123454; -0.481556 
62451; 3.124645; -0.477502 
62461; 3.124607; -0.476639 
62471; 3.125828; -0.477907 
62481; 3.125810; -0.474807 
62491; 3.126888; -0.477086 
62501; 3.125721; -0.475318 
62511; 3.126854; -0.474428 
62521; 3.117815; -0.478369 
62531; 3.122321; -0.474397 
62541; 3.124549; -0.476235 
62551; 3.123454; -0.475302 
62561; 3.125703; -0.476676 
62571; 3.125721; -0.475318 
62581; 3.126938; -0.476596 
62591; 3.124683; -0.477471 
62601; 3.125703; -0.479360 
62611; 3.122408; -0.472562 
62621; 3.124529; -0.479388 
62631; 3.116683; -0.476572 
62641; 3.122472; -0.472086 
62651; 3.131412; -0.476216 
62661; 3.123516; -0.478385 
62671; 3.126888; -0.477086 
62681; 3.123475; -0.474842 
62691; 3.125721; -0.474421 
62701; 3.124607; -0.478426 
62711; 3.122429; -0.472998 
62721; 3.127973; -0.476690 
62731; 3.116598; -0.479749 
62741; 3.120127; -0.474789 
62751; 3.123433; -0.476660 
62761; 3.121302; -0.477445 
62771; 3.125810; -0.474807 
62781; 3.122321; -0.477979 
62791; 3.121141; -0.475311 
62801; 3.125685; -0.475344 
62811; 3.123475; -0.474842 
62821; 3.124664; -0.476150 
62831; 3.128034; -0.476631 
62841; 3.131424; -0.476648 
62851; 3.125810; -0.476589 
62861; 3.126904; -0.476625 
62871; 3.128095; -0.475685 
62881; 3.121325; -0.472533 
